num_expediente;fecha;hora;localizacion;numero;Combinada;cod_distrito;distrito;tipo_accidente;estado_meteorológico;tipo_vehiculo;tipo_persona;rango_edad;sexo;cod_lesividad;lesividad;coordenada_x_utm;coordenada_y_utm;positiva_alcohol;positiva_droga;Ciudad;latitud;longitud
2022S006176;2022-03-10;09:25:00;CALL. PRINCIPE DE VERGARA / CALL. ALCALA;3;CALL. PRINCIPE DE VERGARA / CALL. ALCALA,3,Madrid;4.0;SALAMANCA;Colisión fronto-lateral;Lluvia débil;Furgoneta;Conductor;De 25 a 29 años;Hombre;;;442279.93;4474918.004;N;;Madrid;40.42289158277634;-3.680411524243531
2022S006176;2022-03-10;09:25:00;CALL. PRINCIPE DE VERGARA / CALL. ALCALA;3;CALL. PRINCIPE DE VERGARA / CALL. ALCALA,3,Madrid;4.0;SALAMANCA;Colisión fronto-lateral;Lluvia débil;Turismo;Conductor;De 35 a 39 años;Hombre;;;442279.93;4474918.004;N;;Madrid;40.42289158277634;-3.680411524243531
2022S006191;2022-03-10;14:55:00;CALL. DOCTOR ESQUERDO / CALL. DOCTOR ESQUERDO / CALLE DOCTOR ESQUERDO CON;53;CALL. DOCTOR ESQUERDO / CALL. DOCTOR ESQUERDO / CALLE DOCTOR ESQUERDO CON,53,Madrid;4.0;SALAMANCA;Colisión fronto-lateral;Despejado;Cuadriciclo no ligero;Conductor;De 35 a 39 años;Hombre;;;443283.31;4474727.013;N;;Madrid;40.42124003593838;-3.6685672894570844
2022S006191;2022-03-10;14:55:00;CALL. DOCTOR ESQUERDO / CALL. DOCTOR ESQUERDO / CALLE DOCTOR ESQUERDO CON;53;CALL. DOCTOR ESQUERDO / CALL. DOCTOR ESQUERDO / CALLE DOCTOR ESQUERDO CON,53,Madrid;4.0;SALAMANCA;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 30 a 34 años;Mujer;;;443283.31;4474727.013;N;;Madrid;40.42124003593838;-3.6685672894570844
2022S006195;2022-03-10;15:50:00;CALL. SERRANO / CALL. JUAN BRAVO;92;CALL. SERRANO / CALL. JUAN BRAVO,92,Madrid;4.0;SALAMANCA;Colisión fronto-lateral;;Motocicleta hasta 125cc;Conductor;De 30 a 34 años;Hombre;;;441749.201;4476039.341;N;;Madrid;40.43295614503586;-3.686770146890423
2022S006195;2022-03-10;15:50:00;CALL. SERRANO / CALL. JUAN BRAVO;92;CALL. SERRANO / CALL. JUAN BRAVO,92,Madrid;4.0;SALAMANCA;Colisión fronto-lateral;;Turismo;Conductor;De 35 a 39 años;Hombre;;;441749.201;4476039.341;N;;Madrid;40.43295614503586;-3.686770146890423
2022S006196;2022-03-10;16:10:00;AUTOV. M-30,+00500I.  INTERIOR-LATERAL PK 5,500;+00500I;AUTOV. M-30,+00500I.  INTERIOR-LATERAL PK 5,500,+00500I,Madrid;4.0;SALAMANCA;Alcance;;Maquinaria de obras;Conductor;De 60 a 64 años;Hombre;;;444043.768;4477030.344;N;;Madrid;40.44204115007227;-3.6598064740371625
2022S006196;2022-03-10;16:10:00;AUTOV. M-30,+00500I.  INTERIOR-LATERAL PK 5,500;+00500I;AUTOV. M-30,+00500I.  INTERIOR-LATERAL PK 5,500,+00500I,Madrid;4.0;SALAMANCA;Alcance;;Turismo;Conductor;De 30 a 34 años;Mujer;;;444043.768;4477030.344;N;;Madrid;40.44204115007227;-3.6598064740371625
2022S006346;2022-03-11;10:15:00;CALL. SERRANO,63;63;CALL. SERRANO,63,63,Madrid;4.0;SALAMANCA;Caída;Lluvia débil;Motocicleta hasta 125cc;Conductor;De 35 a 39 años;Hombre;7.0;Asistencia sanitaria sólo en el lugar del accidente;441749.533;4475994.063;N;;Madrid;40.43254828239163;-3.6867620831969425
2022S006352;2022-03-10;22:50:00;CALL. O'DONNELL,29;29;CALL. O'DONNELL,29,29,Madrid;4.0;SALAMANCA;Alcance;Despejado;Bicicleta;Conductor;De 35 a 39 años;Hombre;2.0;Ingreso inferior o igual a 24 horas;442584.22;4474774.027;N;;Madrid;40.42161561744621;-3.67681175348204
2022S006352;2022-03-10;22:50:00;CALL. O'DONNELL,29;29;CALL. O'DONNELL,29,29,Madrid;4.0;SALAMANCA;Alcance;Despejado;Furgoneta;Conductor;Desconocido;Desconocido;;;442584.22;4474774.027;N;;Madrid;40.42161561744621;-3.67681175348204
2022S006353;2022-03-11;11:55:00;CALL. FRANCISCO SILVELA / CALLE MONTESA;35;CALL. FRANCISCO SILVELA / CALLE MONTESA,35,Madrid;4.0;SALAMANCA;Caída;Lluvia débil;Motocicleta hasta 125cc;Conductor;De 35 a 39 años;Hombre;7.0;Asistencia sanitaria sólo en el lugar del accidente;442997.887;4475906.882;N;;Madrid;40.43184940078895;-3.6720373758218754
2022S006365;2022-03-11;15:20:00;CALL. MARIA DE MOLINA,36;36;CALL. MARIA DE MOLINA,36,36,Madrid;4.0;SALAMANCA;Alcance;Nublado;Turismo;Conductor;De 25 a 29 años;Mujer;7.0;Asistencia sanitaria sólo en el lugar del accidente;442012.103;4476561.2;N;;Madrid;40.437675672183296;-3.683718391493721
2022S006365;2022-03-11;15:20:00;CALL. MARIA DE MOLINA,36;36;CALL. MARIA DE MOLINA,36,36,Madrid;4.0;SALAMANCA;Alcance;Nublado;Turismo;Conductor;De 60 a 64 años;Hombre;14.0;Sin asistencia sanitaria;442012.103;4476561.2;N;;Madrid;40.437675672183296;-3.683718391493721
2022S006366;2022-03-11;15:55:00;AVDA. TOREROS / CALL. CAMPANAR;43;AVDA. TOREROS / CALL. CAMPANAR,43,Madrid;4.0;SALAMANCA;Colisión fronto-lateral;Nublado;Bicicleta;Conductor;De 55 a 59 años;Hombre;2.0;Ingreso inferior o igual a 24 horas;443396.322;4475945.812;N;;Madrid;40.43222731176763;-3.667343719994273
2022S006366;2022-03-11;15:55:00;AVDA. TOREROS / CALL. CAMPANAR;43;AVDA. TOREROS / CALL. CAMPANAR,43,Madrid;4.0;SALAMANCA;Colisión fronto-lateral;Nublado;Todo terreno;Conductor;De 21 a 24 años;Hombre;14.0;Sin asistencia sanitaria;443396.322;4475945.812;N;;Madrid;40.43222731176763;-3.667343719994273
2022S006366;2022-03-11;15:55:00;AVDA. TOREROS / CALL. CAMPANAR;43;AVDA. TOREROS / CALL. CAMPANAR,43,Madrid;4.0;SALAMANCA;Colisión fronto-lateral;Nublado;Todo terreno;Pasajero;De 21 a 24 años;Hombre;14.0;Sin asistencia sanitaria;443396.322;4475945.812;N;;Madrid;40.43222731176763;-3.667343719994273
2022S006366;2022-03-11;15:55:00;AVDA. TOREROS / CALL. CAMPANAR;43;AVDA. TOREROS / CALL. CAMPANAR,43,Madrid;4.0;SALAMANCA;Colisión fronto-lateral;Nublado;Todo terreno;Pasajero;De 21 a 24 años;Hombre;14.0;Sin asistencia sanitaria;443396.322;4475945.812;N;;Madrid;40.43222731176763;-3.667343719994273
2022S006399;2022-03-11;17:10:00;CALL. JUAN BRAVO,49;49;CALL. JUAN BRAVO,49,49,Madrid;4.0;SALAMANCA;Colisión fronto-lateral;;Bicicleta;Conductor;De 25 a 29 años;Mujer;;;442654.454;4475968.134;N;;Madrid;40.43237758296142;-3.6760916049937387
2022S006399;2022-03-11;17:10:00;CALL. JUAN BRAVO,49;49;CALL. JUAN BRAVO,49,49,Madrid;4.0;SALAMANCA;Colisión fronto-lateral;;Turismo;Conductor;De 55 a 59 años;Hombre;;;442654.454;4475968.134;N;;Madrid;40.43237758296142;-3.6760916049937387
2022S006399;2022-03-11;17:10:00;CALL. JUAN BRAVO,49;49;CALL. JUAN BRAVO,49,49,Madrid;4.0;SALAMANCA;Colisión fronto-lateral;;Turismo;Pasajero;De 40 a 44 años;Mujer;;;442654.454;4475968.134;N;;Madrid;40.43237758296142;-3.6760916049937387
2022S006401;2022-03-10;19:10:00;CALL. GOYA / CALL. LOMBIA;111;CALL. GOYA / CALL. LOMBIA,111,Madrid;4.0;SALAMANCA;Colisión fronto-lateral;Nublado;Turismo;Conductor;De 50 a 54 años;Hombre;;;442936.112;4475111.846;N;;Madrid;40.424683073781;-3.672694271841709
2022S006401;2022-03-10;19:10:00;CALL. GOYA / CALL. LOMBIA;111;CALL. GOYA / CALL. LOMBIA,111,Madrid;4.0;SALAMANCA;Colisión fronto-lateral;Nublado;Turismo;Conductor;Más de 74 años;Hombre;;;442936.112;4475111.846;N;;Madrid;40.424683073781;-3.672694271841709
2022S006487;2022-03-11;23:40:00;CALL. FRANCISCO SILVELA,2;2;CALL. FRANCISCO SILVELA,2,2,Madrid;4.0;SALAMANCA;Choque contra obstáculo fijo;Lluvia débil;Turismo;Conductor;De 21 a 24 años;Mujer;;;443231.676;4475562.909;N;;Madrid;40.42876670361203;-3.669250534972045
2022S006615;2022-03-12;15:37:00;CALL. CASTELLO / CALL. GOYA;29;CALL. CASTELLO / CALL. GOYA,29,Madrid;4.0;SALAMANCA;Alcance;Despejado;Turismo;Conductor;De 50 a 54 años;Mujer;;;442188.74;4475181.223;N;;Madrid;40.4252564607039;-3.681510343161752
2022S006615;2022-03-12;15:37:00;CALL. CASTELLO / CALL. GOYA;29;CALL. CASTELLO / CALL. GOYA,29,Madrid;4.0;SALAMANCA;Alcance;Despejado;Turismo;Conductor;Desconocido;Desconocido;;;442188.74;4475181.223;N;;Madrid;40.4252564607039;-3.681510343161752
2022S006698;2022-03-13;03:20:00;PASEO. RECOLETOS / CALL. VILLANUEVA;20;PASEO. RECOLETOS / CALL. VILLANUEVA,20,Madrid;4.0;SALAMANCA;Colisión frontal;LLuvia intensa;Camión rígido;Conductor;De 35 a 39 años;Hombre;;;441371.651;4474915.891;N;;Madrid;40.42280904345504;-3.6911175047030897
2022S006698;2022-03-13;03:20:00;PASEO. RECOLETOS / CALL. VILLANUEVA;20;PASEO. RECOLETOS / CALL. VILLANUEVA,20,Madrid;4.0;SALAMANCA;Colisión frontal;LLuvia intensa;Turismo;Conductor;De 60 a 64 años;Hombre;;;441371.651;4474915.891;N;;Madrid;40.42280904345504;-3.6911175047030897
2022S006700;2022-03-13;02:25:00;CALL. ALCALA,62;62;CALL. ALCALA,62,62,Madrid;4.0;SALAMANCA;Choque contra obstáculo fijo;LLuvia intensa;Turismo;Conductor;De 50 a 54 años;Hombre;;;442143.556;4474809.963;N;;Madrid;40.42190882336938;-3.6820091805431425
2022S006782;2022-03-13;13:30:00;CALL. ANDRES TAMAYO / CALL. BEJAR;23;CALL. ANDRES TAMAYO / CALL. BEJAR,23,Madrid;4.0;SALAMANCA;Colisión fronto-lateral;Nublado;Bicicleta;Conductor;De 35 a 39 años;Hombre;7.0;Asistencia sanitaria sólo en el lugar del accidente;442984.093;4476466.842;N;;Madrid;40.43689285686156;-3.672250228886793
2022S006782;2022-03-13;13:30:00;CALL. ANDRES TAMAYO / CALL. BEJAR;23;CALL. ANDRES TAMAYO / CALL. BEJAR,23,Madrid;4.0;SALAMANCA;Colisión fronto-lateral;Nublado;Turismo;Conductor;De 30 a 34 años;Mujer;14.0;Sin asistencia sanitaria;442984.093;4476466.842;N;;Madrid;40.43689285686156;-3.672250228886793
2022S006784;2022-03-13;14:20:00;CALL. MARTIRES CONCEPCIONISTAS / CALL. JOSE ORTEGA Y GASSET;23;CALL. MARTIRES CONCEPCIONISTAS / CALL. JOSE ORTEGA Y GASSET,23,Madrid;4.0;SALAMANCA;Atropello a persona;Despejado;Turismo;Conductor;De 50 a 54 años;Hombre;14.0;Sin asistencia sanitaria;443120.131;4475649.736;N;;Madrid;40.42954126638652;-3.6705732398965543
2022S006784;2022-03-13;14:20:00;CALL. MARTIRES CONCEPCIONISTAS / CALL. JOSE ORTEGA Y GASSET;23;CALL. MARTIRES CONCEPCIONISTAS / CALL. JOSE ORTEGA Y GASSET,23,Madrid;4.0;SALAMANCA;Atropello a persona;Despejado;Turismo;Peatón;De 60 a 64 años;Hombre;2.0;Ingreso inferior o igual a 24 horas;443120.131;4475649.736;N;;Madrid;40.42954126638652;-3.6705732398965543
2022S006799;2022-03-12;21:30:00;CALL. JUAN BRAVO / CALL. SERRANO;1;CALL. JUAN BRAVO / CALL. SERRANO,1,Madrid;4.0;SALAMANCA;Alcance;Nublado;Motocicleta hasta 125cc;Conductor;De 35 a 39 años;Hombre;7.0;Asistencia sanitaria sólo en el lugar del accidente;441763.141;4476046.76;N;;Madrid;40.43302395509753;-3.6866064869058444
2022S006799;2022-03-12;21:30:00;CALL. JUAN BRAVO / CALL. SERRANO;1;CALL. JUAN BRAVO / CALL. SERRANO,1,Madrid;4.0;SALAMANCA;Alcance;Nublado;Turismo;Conductor;De 65 a 69 años;Mujer;14.0;Sin asistencia sanitaria;441763.141;4476046.76;N;;Madrid;40.43302395509753;-3.6866064869058444
2022S006806;2022-03-13;20:00:00;CALL. SERRANO / CALL. RECOLETOS;3;CALL. SERRANO / CALL. RECOLETOS,3,Madrid;4.0;SALAMANCA;Alcance;Despejado;Turismo;Conductor;De 25 a 29 años;Mujer;14.0;Sin asistencia sanitaria;441586.69;4474759.764;N;;Madrid;40.42141769914751;-3.688568433618728
2022S006806;2022-03-13;20:00:00;CALL. SERRANO / CALL. RECOLETOS;3;CALL. SERRANO / CALL. RECOLETOS,3,Madrid;4.0;SALAMANCA;Alcance;Despejado;Turismo;Conductor;De 30 a 34 años;Hombre;14.0;Sin asistencia sanitaria;441586.69;4474759.764;N;;Madrid;40.42141769914751;-3.688568433618728
2022S006859;2022-03-14;13:45:00;A-2 KM.3,600;40;A-2 KM.3,600,40,Madrid;4.0;SALAMANCA;Vuelco;LLuvia intensa;Turismo;Conductor;De 70 a 74 años;Hombre;7.0;Asistencia sanitaria sólo en el lugar del accidente;443463.452;4477011.107;N;;Madrid;40.441828597504596;-3.6666471061193935
2022S006883;2022-03-14;18:50:00;CALL. ALCALA / AUTOV. M-30;206;CALL. ALCALA / AUTOV. M-30,206,Madrid;4.0;SALAMANCA;Atropello a persona;Despejado;Turismo;Conductor;De 45 a 49 años;Mujer;14.0;Sin asistencia sanitaria;443927.936;4475808.553;N;;Madrid;40.43102681787161;-3.661064408021827
2022S006883;2022-03-14;18:50:00;CALL. ALCALA / AUTOV. M-30;206;CALL. ALCALA / AUTOV. M-30,206,Madrid;4.0;SALAMANCA;Atropello a persona;Despejado;Turismo;Peatón;De 18 a 20 años;Hombre;2.0;Ingreso inferior o igual a 24 horas;443927.936;4475808.553;N;;Madrid;40.43102681787161;-3.661064408021827
2022S006894;2022-03-14;20:57:00;CALL. ARMADA ESPAÑOLA / colon;1;CALL. ARMADA ESPAÑOLA / colon,1,Madrid;4.0;SALAMANCA;Colisión fronto-lateral;Nublado;Turismo;Conductor;De 25 a 29 años;Hombre;;;441439.542;4475115.22;N;;Madrid;40.42460947699374;-3.6903356105182383
2022S006894;2022-03-14;20:57:00;CALL. ARMADA ESPAÑOLA / colon;1;CALL. ARMADA ESPAÑOLA / colon,1,Madrid;4.0;SALAMANCA;Colisión fronto-lateral;Nublado;Turismo;Conductor;De 40 a 44 años;Mujer;;;441439.542;4475115.22;N;;Madrid;40.42460947699374;-3.6903356105182383
2022S006912;2022-03-15;07:50:00;CALL. GOYA / CALL. SERRANO;7;CALL. GOYA / CALL. SERRANO,7,Madrid;4.0;SALAMANCA;Colisión fronto-lateral;Nublado;Motocicleta hasta 125cc;Conductor;De 40 a 44 años;Mujer;1.0;Atención en urgencias sin posterior ingreso;441658.754;4475197.984;N;;Madrid;40.425370456103956;-3.687759217218698
2022S006912;2022-03-15;07:50:00;CALL. GOYA / CALL. SERRANO;7;CALL. GOYA / CALL. SERRANO,7,Madrid;4.0;SALAMANCA;Colisión fronto-lateral;Nublado;Turismo;Conductor;De 60 a 64 años;Hombre;14.0;Sin asistencia sanitaria;441658.754;4475197.984;N;;Madrid;40.425370456103956;-3.687759217218698
2022S006913;2022-03-15;09:00:00;CALL. LAGASCA / CALL. ALCALA;2;CALL. LAGASCA / CALL. ALCALA,2,Madrid;4.0;SALAMANCA;Alcance;Nublado;Furgoneta;Conductor;De 45 a 49 años;Mujer;6.0;Asistencia sanitaria inmediata en centro de salud o mutua;441813.023;4474684.848;N;;Madrid;40.42075867651677;-3.6858937770397775
2022S006913;2022-03-15;09:00:00;CALL. LAGASCA / CALL. ALCALA;2;CALL. LAGASCA / CALL. ALCALA,2,Madrid;4.0;SALAMANCA;Alcance;Nublado;Todo terreno;Conductor;De 25 a 29 años;Hombre;14.0;Sin asistencia sanitaria;441813.023;4474684.848;N;;Madrid;40.42075867651677;-3.6858937770397775
2022S006914;2022-03-15;07:40:00;CALL. FRANCISCO SILVELA / CALL. JOSE ORTEGA Y GASSET;15;CALL. FRANCISCO SILVELA / CALL. JOSE ORTEGA Y GASSET,15,Madrid;4.0;SALAMANCA;Alcance;Despejado;Autobús;Conductor;De 35 a 39 años;Hombre;14.0;Sin asistencia sanitaria;443113.458;4475706.124;N;;Madrid;40.43004878212435;-3.6706569509132376
2022S006914;2022-03-15;07:40:00;CALL. FRANCISCO SILVELA / CALL. JOSE ORTEGA Y GASSET;15;CALL. FRANCISCO SILVELA / CALL. JOSE ORTEGA Y GASSET,15,Madrid;4.0;SALAMANCA;Alcance;Despejado;Autobús;Conductor;De 40 a 44 años;Hombre;14.0;Sin asistencia sanitaria;443113.458;4475706.124;N;;Madrid;40.43004878212435;-3.6706569509132376
2022S006914;2022-03-15;07:40:00;CALL. FRANCISCO SILVELA / CALL. JOSE ORTEGA Y GASSET;15;CALL. FRANCISCO SILVELA / CALL. JOSE ORTEGA Y GASSET,15,Madrid;4.0;SALAMANCA;Alcance;Despejado;Autobús;Pasajero;De 35 a 39 años;Mujer;7.0;Asistencia sanitaria sólo en el lugar del accidente;443113.458;4475706.124;N;;Madrid;40.43004878212435;-3.6706569509132376
2022S006914;2022-03-15;07:40:00;CALL. FRANCISCO SILVELA / CALL. JOSE ORTEGA Y GASSET;15;CALL. FRANCISCO SILVELA / CALL. JOSE ORTEGA Y GASSET,15,Madrid;4.0;SALAMANCA;Alcance;Despejado;Autobús;Pasajero;De 55 a 59 años;Mujer;7.0;Asistencia sanitaria sólo en el lugar del accidente;443113.458;4475706.124;N;;Madrid;40.43004878212435;-3.6706569509132376
2022S006916;2022-03-14;07:55:00;AUTOV. M-30,+00600I INCORPORACIÓN PTE DE VENTAS;+00600I;AUTOV. M-30,+00600I INCORPORACIÓN PTE DE VENTAS,+00600I,Madrid;4.0;SALAMANCA;Caída;LLuvia intensa;Motocicleta hasta 125cc;Conductor;De 40 a 44 años;Hombre;7.0;Asistencia sanitaria sólo en el lugar del accidente;443931.416;4475902.12;N;;Madrid;40.431869953426364;-3.6610316366423508
2022S007061;2022-03-15;19:45:00;CALL. PRINCIPE DE VERGARA / CALL. GOYA;21;CALL. PRINCIPE DE VERGARA / CALL. GOYA,21,Madrid;4.0;SALAMANCA;Alcance;Nublado;Motocicleta > 125cc;Conductor;De 50 a 54 años;Hombre;7.0;Asistencia sanitaria sólo en el lugar del accidente;442300.434;4475163.928;N;;Madrid;40.42510841242498;-3.680192152584731
2022S007061;2022-03-15;19:45:00;CALL. PRINCIPE DE VERGARA / CALL. GOYA;21;CALL. PRINCIPE DE VERGARA / CALL. GOYA,21,Madrid;4.0;SALAMANCA;Alcance;Nublado;Turismo;Conductor;De 40 a 44 años;Hombre;14.0;Sin asistencia sanitaria;442300.434;4475163.928;N;;Madrid;40.42510841242498;-3.680192152584731
2022S007061;2022-03-15;19:45:00;CALL. PRINCIPE DE VERGARA / CALL. GOYA;21;CALL. PRINCIPE DE VERGARA / CALL. GOYA,21,Madrid;4.0;SALAMANCA;Alcance;Nublado;Turismo;Conductor;De 60 a 64 años;Mujer;14.0;Sin asistencia sanitaria;442300.434;4475163.928;N;;Madrid;40.42510841242498;-3.680192152584731
2022S007061;2022-03-15;19:45:00;CALL. PRINCIPE DE VERGARA / CALL. GOYA;21;CALL. PRINCIPE DE VERGARA / CALL. GOYA,21,Madrid;4.0;SALAMANCA;Alcance;Nublado;Turismo;Pasajero;De 40 a 44 años;Hombre;14.0;Sin asistencia sanitaria;442300.434;4475163.928;N;;Madrid;40.42510841242498;-3.680192152584731
2022S007066;2022-03-15;21:40:00;CALL. VELAZQUEZ,20;20;CALL. VELAZQUEZ,20,20,Madrid;4.0;SALAMANCA;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 45 a 49 años;Hombre;;;441958.866;4474996.965;N;;Madrid;40.423580568169164;-3.6842032195720615
2022S007066;2022-03-15;21:40:00;CALL. VELAZQUEZ,20;20;CALL. VELAZQUEZ,20,20,Madrid;4.0;SALAMANCA;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 55 a 59 años;Hombre;14.0;Sin asistencia sanitaria;441958.866;4474996.965;N;;Madrid;40.423580568169164;-3.6842032195720615
2022S007138;2022-03-16;11:25:00;CALL. DIEGO DE LEON,25;25;CALL. DIEGO DE LEON,25,25,Madrid;4.0;SALAMANCA;Colisión fronto-lateral;Despejado;Motocicleta > 125cc;Conductor;De 45 a 49 años;Hombre;2.0;Ingreso inferior o igual a 24 horas;442172.07;4476249.4;N;;Madrid;40.43487796642285;-3.681804019946914
2022S007138;2022-03-16;11:25:00;CALL. DIEGO DE LEON,25;25;CALL. DIEGO DE LEON,25,25,Madrid;4.0;SALAMANCA;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 60 a 64 años;Mujer;14.0;Sin asistencia sanitaria;442172.07;4476249.4;N;;Madrid;40.43487796642285;-3.681804019946914
2022S007151;2022-02-07;21:56:00;CALL. AYALA / CALL. GENERAL DIAZ PORLIER;30;CALL. AYALA / CALL. GENERAL DIAZ PORLIER,30,Madrid;4.0;SALAMANCA;Caída;Despejado;Bicicleta;Conductor;De 50 a 54 años;Hombre;7.0;Asistencia sanitaria sólo en el lugar del accidente;442569.528;4475399.674;N;;Madrid;40.427250750736256;-3.677041439623658
2022S007180;2022-03-16;14:33:00;CALL. MARQUES DE VILLAMAGNA,8;8;CALL. MARQUES DE VILLAMAGNA,8,8,Madrid;4.0;SALAMANCA;Alcance;Despejado;Todo terreno;Conductor;De 50 a 54 años;Hombre;;;441637.876;4475632.767;N;;Madrid;40.42928572780415;-3.688045235218159
2022S007180;2022-03-16;14:33:00;CALL. MARQUES DE VILLAMAGNA,8;8;CALL. MARQUES DE VILLAMAGNA,8,8,Madrid;4.0;SALAMANCA;Alcance;Despejado;Turismo;Conductor;De 40 a 44 años;Hombre;;;441637.876;4475632.767;N;;Madrid;40.42928572780415;-3.688045235218159
2022S007258;2022-03-17;13:50:00;CALL. LAGASCA,60;60;CALL. LAGASCA,60,60,Madrid;4.0;SALAMANCA;Atropello a persona;Lluvia débil;Turismo;Conductor;De 40 a 44 años;Mujer;14.0;Sin asistencia sanitaria;441882.962;4475400.792;N;;Madrid;40.427213142512535;-3.6851348463084648
2022S007258;2022-03-17;13:50:00;CALL. LAGASCA,60;60;CALL. LAGASCA,60,60,Madrid;4.0;SALAMANCA;Atropello a persona;Lluvia débil;Turismo;Peatón;De 55 a 59 años;Mujer;7.0;Asistencia sanitaria sólo en el lugar del accidente;441882.962;4475400.792;N;;Madrid;40.427213142512535;-3.6851348463084648
2022S007300;2022-03-17;20:30:00;CALL. SERRANO,5;5;CALL. SERRANO,5,5,Madrid;4.0;SALAMANCA;Colisión lateral;;Bicicleta;Conductor;De 40 a 44 años;Hombre;;;441586.839;4474769.159;N;;Madrid;40.421502344397986;-3.6885675403126257
2022S007300;2022-03-17;20:30:00;CALL. SERRANO,5;5;CALL. SERRANO,5,5,Madrid;4.0;SALAMANCA;Colisión lateral;;Turismo;Conductor;De 40 a 44 años;Hombre;;;441586.839;4474769.159;N;;Madrid;40.421502344397986;-3.6885675403126257
2022S007300;2022-03-17;20:30:00;CALL. SERRANO,5;5;CALL. SERRANO,5,5,Madrid;4.0;SALAMANCA;Colisión lateral;;Turismo;Conductor;De 45 a 49 años;Mujer;;;441586.839;4474769.159;N;;Madrid;40.421502344397986;-3.6885675403126257
2022S007368;2022-03-17;21:20:00;PASEO. CASTELLANA / CALL. MARIA DE MOLINA;66;PASEO. CASTELLANA / CALL. MARIA DE MOLINA,66,Madrid;4.0;SALAMANCA;Alcance;Nublado;Bicicleta EPAC (pedaleo asistido);Conductor;De 35 a 39 años;Mujer;5.0;Asistencia sanitaria ambulatoria con posterioridad;441452.59;4476589.907;N;;Madrid;40.437895075336094;-3.6903176392018064
2022S007368;2022-03-17;21:20:00;PASEO. CASTELLANA / CALL. MARIA DE MOLINA;66;PASEO. CASTELLANA / CALL. MARIA DE MOLINA,66,Madrid;4.0;SALAMANCA;Alcance;Nublado;Turismo;Conductor;Desconocido;Desconocido;;;441452.59;4476589.907;N;;Madrid;40.437895075336094;-3.6903176392018064
2022S007414;2022-03-18;16:15:00;CALL. SERRANO / CALL. GOYA;17;CALL. SERRANO / CALL. GOYA,17,Madrid;4.0;SALAMANCA;Colisión fronto-lateral;Despejado;Motocicleta > 125cc;Conductor;De 35 a 39 años;Hombre;5.0;Asistencia sanitaria ambulatoria con posterioridad;441645.855;4475211.33;N;;Madrid;40.425489778751555;-3.6879124923315265
2022S007414;2022-03-18;16:15:00;CALL. SERRANO / CALL. GOYA;17;CALL. SERRANO / CALL. GOYA,17,Madrid;4.0;SALAMANCA;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 45 a 49 años;Hombre;14.0;Sin asistencia sanitaria;441645.855;4475211.33;N;;Madrid;40.425489778751555;-3.6879124923315265
2022S007431;2022-03-18;17:55:00;AUTOV. M-30,calzada 1 lateral PK 6/500;+00600I;AUTOV. M-30,calzada 1 lateral PK 6/500,+00600I,Madrid;4.0;SALAMANCA;Alcance;Despejado;Turismo;Conductor;De 25 a 29 años;Hombre;;;444041.382;4474900.724;N;;Madrid;40.422856245655204;-3.659647109235261
2022S007431;2022-03-18;17:55:00;AUTOV. M-30,calzada 1 lateral PK 6/500;+00600I;AUTOV. M-30,calzada 1 lateral PK 6/500,+00600I,Madrid;4.0;SALAMANCA;Alcance;Despejado;Turismo;Conductor;De 30 a 34 años;Mujer;;;444041.382;4474900.724;N;;Madrid;40.422856245655204;-3.659647109235261
2022S007431;2022-03-18;17:55:00;AUTOV. M-30,calzada 1 lateral PK 6/500;+00600I;AUTOV. M-30,calzada 1 lateral PK 6/500,+00600I,Madrid;4.0;SALAMANCA;Alcance;Despejado;Turismo;Pasajero;De 30 a 34 años;Mujer;;;444041.382;4474900.724;N;;Madrid;40.422856245655204;-3.659647109235261
2022S007537;2022-03-19;05:00:00;CALL. MEJICO,19;19;CALL. MEJICO,19,19,Madrid;4.0;SALAMANCA;Choque contra obstáculo fijo;;Furgoneta;Conductor;Desconocido;Desconocido;;;442875.157;4476468.655;N;;Madrid;40.4369017135883;-3.6735347256526416
2022S007537;2022-03-19;05:00:00;CALL. MEJICO,19;19;CALL. MEJICO,19,19,Madrid;4.0;SALAMANCA;Choque contra obstáculo fijo;;Turismo;Conductor;De 25 a 29 años;Hombre;;;442875.157;4476468.655;S;;Madrid;40.4369017135883;-3.6735347256526416
2022S007580;2022-03-18;14:00:00;CALL. AYALA,64;64;CALL. AYALA,64,64,Madrid;4.0;SALAMANCA;Caída;Despejado;Motocicleta > 125cc;Conductor;De 40 a 44 años;Hombre;6.0;Asistencia sanitaria inmediata en centro de salud o mutua;442258.381;4475435.93;N;;Madrid;40.42755582492595;-3.6807125650195873
